,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),일 최심신적설(cm),일 최심적설(cm),1시간평균 미세먼지농도(㎍/㎥),y,개봉편수_kor,상영편수_kor,매출액_kor,관객수_kor,점유율_kor,개봉편수_for,상영편수_for,매출액_for,관객수_for,점유율_for,개봉편수_all,상영편수_all,매출액_all,관객수_all,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
1081,2021-01-05,-1.7157894736842103,-6.585263157894739,2.353684210526316,0.11157894736842099,5.808421052631578,2.5652631578947376,55.56526315789476,0.048421052631578934,0.3315789473684211,28.205317577548005,0.0,1.0,24.0,"22,944,000","2,754",17.50%,2.0,67.0,"110,147,110","12,987",82.50%,3.0,91.0,"133,091,110","15,741",65818.0,839.0,1027.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2021-01-06,-4.813684210526317,-9.958947368421052,-0.19263157894736832,0.9557894736842105,6.444210526315793,2.2178947368421054,57.49052631578951,0.6631578947368421,0.9294736842105263,20.171032357473035,0.0,3.0,27.0,"37,699,500","4,435",26.70%,4.0,62.0,"104,734,060","12,156",73.30%,7.0,89.0,"142,433,560","16,591",66686.0,868.0,1046.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,2021-01-07,-10.010526315789477,-13.92315789473684,-3.3557894736842093,1.5968421052631574,8.423157894736843,4.145263157894735,52.10315789473686,0.6694736842105263,1.4684210526315788,27.768992248062016,0.0,3.0,25.0,"18,312,710","2,244",14.60%,5.0,62.0,"109,013,740","13,149",85.40%,8.0,87.0,"127,326,450","15,393",67358.0,672.0,1081.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,2021-01-08,-11.518947368421054,-15.829473684210523,-6.707368421052631,0.4294736842105263,5.645263157894737,2.6315789473684204,52.78000000000003,0.3863157894736842,1.4442105263157896,17.20926517571885,0.0,5.0,33.0,"21,429,330","2,506",16.30%,4.0,66.0,"114,900,770","12,913",83.70%,9.0,99.0,"136,330,100","15,419",67999.0,641.0,1100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,2021-01-09,-9.4978947368421,-15.04421052631579,-3.8126315789473684,0.5031578947368422,5.817894736842104,2.447368421052631,55.82000000000001,0.44421052631578944,1.6894736842105262,20.698333333333334,0.0,0.0,27.0,"48,465,660","5,239",15.10%,1.0,64.0,"269,305,210","29,419",84.90%,1.0,91.0,"317,770,870","34,658",68664.0,665.0,1125.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,2021-01-10,-6.365263157894737,-13.020000000000001,-0.2410526315789475,0.21999999999999997,4.215789473684212,1.6536842105263148,61.644210526315824,0.2536842105263158,1.746315789473684,24.608832807570977,0.0,0.0,25.0,"43,071,570","4,624",15.10%,0.0,57.0,"241,059,020","26,038",84.90%,0.0,82.0,"284,130,590","30,662",69114.0,450.0,1140.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,2021-01-11,-4.889473684210525,-8.990526315789477,-0.8821052631578943,0.3105263157894737,3.256842105263157,1.1673684210526312,67.51789473684214,0.11789473684210526,1.5378947368421052,31.703030303030303,0.0,1.0,24.0,"15,140,970","1,776",16.50%,0.0,57.0,"76,769,400","9,000",83.50%,1.0,81.0,"91,910,370","10,776",69651.0,537.0,1165.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,2021-01-12,-2.400000000000001,-8.65684210526316,3.078947368421052,0.5568421052631579,4.465263157894738,1.6221052631578943,69.64105263157899,0.34105263157894733,1.7157894736842108,42.913897280966765,0.0,4.0,30.0,"18,786,340","2,254",19.30%,0.0,63.0,"80,283,820","9,405",80.70%,4.0,93.0,"99,070,160","11,659",70212.0,561.0,1185.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,2021-01-13,3.4021052631578934,-3.7557894736842115,9.963157894736844,0.005263157894736842,5.442105263157894,2.076842105263158,68.81578947368425,0.002105263157894737,1.3389473684210524,90.83597122302159,0.0,2.0,29.0,"17,163,300","1,981",14.70%,1.0,67.0,"97,457,710","11,516",85.30%,3.0,96.0,"114,621,010","13,497",70728.0,516.0,1195.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,2021-01-14,3.382105263157894,-2.4126315789473676,10.601052631578948,0.0,3.633684210526316,1.3094736842105261,62.25894736842107,0.0,0.7210526315789474,70.83697234352256,0.0,3.0,27.0,"12,366,190","1,462",7.00%,10.0,72.0,"155,220,910","19,279",93.00%,13.0,99.0,"167,587,100","20,741",71241.0,513.0,1217.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,2021-01-15,6.4042105263157945,-0.8263157894736842,13.548421052631573,0.04421052631578948,6.606315789473683,2.492631578947369,70.4884210526316,0.0,0.5442105263157895,59.43125904486252,0.0,0.0,27.0,"13,822,520","1,518",7.90%,3.0,82.0,"150,026,530","17,677",92.10%,3.0,109.0,"163,849,050","19,195",71820.0,579.0,1236.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2021-01-16,-0.19789473684210523,-4.1,4.792631578947369,0.37894736842105264,6.225263157894736,3.492631578947367,55.92421052631578,0.28210526315789475,0.5463157894736842,58.78550724637681,0.0,0.0,25.0,"28,034,850","3,032",8.60%,0.0,87.0,"291,676,500","32,242",91.40%,0.0,112.0,"319,711,350","35,274",72340.0,520.0,1249.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,2021-01-17,-3.165263157894738,-7.273684210526318,0.7621052631578948,0.2505263157894737,5.846315789473684,2.648421052631579,52.034736842105296,0.1642105263157895,0.7031578947368421,18.81201848998459,0.0,0.0,26.0,"27,639,860","2,998",9.10%,0.0,82.0,"269,042,450","29,819",90.90%,0.0,108.0,"296,682,310","32,817",72729.0,389.0,1264.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2021-01-18,-1.4031578947368426,-5.973684210526317,3.8926315789473698,1.6821052631578945,7.6557894736842105,2.9021052631578934,65.70105263157897,0.45263157894736844,1.0242105263157897,40.309063893016344,0.0,3.0,31.0,"15,434,380","1,799",15.30%,0.0,77.0,"84,436,260","9,985",84.70%,3.0,108.0,"99,870,640","11,784",73115.0,386.0,1283.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2021-01-19,-4.450526315789475,-9.760000000000002,1.6052631578947374,0.007368421052631579,4.241052631578948,1.6010526315789473,51.848421052631586,0.009473684210526316,0.6252631578947369,24.781299524564183,0.0,2.0,31.0,"15,218,100","1,798",13.40%,4.0,85.0,"99,325,350","11,642",86.60%,6.0,116.0,"114,543,450","13,440",73518.0,403.0,1300.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,2021-01-20,-0.22210526315789475,-8.221052631578948,8.734736842105262,0.0,3.0126315789473677,1.1726315789473682,57.98105263157896,0.0,0.5442105263157895,34.14969135802469,0.0,3.0,30.0,"13,409,180","1,667",2.30%,2.0,75.0,"609,592,150","69,964",97.70%,5.0,105.0,"623,001,330","71,631",73918.0,400.0,1316.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,2021-01-21,5.072631578947369,-1.149473684210526,10.548421052631575,3.8115789473684205,3.0600000000000005,1.1421052631578945,75.51263157894739,0.0,0.371578947368421,32.96604938271605,0.0,5.0,35.0,"22,700,970","3,055",5.40%,6.0,74.0,"460,258,480","53,409",94.60%,11.0,109.0,"482,959,450","56,464",74262.0,344.0,1328.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,2021-01-22,7.137894736842102,4.855789473684213,10.135789473684211,1.6578947368421055,2.945263157894737,1.0621052631578949,93.61263157894746,0.0,0.22105263157894736,27.370662460567825,0.0,1.0,30.0,"9,970,690","1,277",2.10%,3.0,82.0,"538,616,030","58,387",97.90%,4.0,112.0,"548,586,720","59,664",74692.0,430.0,1337.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,2021-01-23,7.729473684210527,5.294736842105264,10.584210526315792,3.422105263157896,4.795789473684211,2.353684210526316,82.31473684210533,0.0,0.12631578947368421,19.28061224489796,0.0,0.0,24.0,"14,821,100","1,725",1.10%,0.0,84.0,"1,427,120,990","153,163",98.90%,0.0,108.0,"1,441,942,090","154,888",75084.0,392.0,1349.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2021-01-24,6.706315789473685,2.6452631578947368,11.763157894736842,0.09157894736842102,4.104210526315788,1.7642105263157903,73.29684210526318,0.0,0.01263157894736842,15.4496,0.0,0.0,28.0,"12,290,470","1,457",1.00%,0.0,87.0,"1,370,529,820","147,268",99.00%,0.0,115.0,"1,382,820,290","148,725",75521.0,437.0,1360.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,2021-01-25,6.244210526315794,1.4126315789473682,12.860000000000001,0.0010526315789473684,3.994736842105265,1.5126315789473685,73.59894736842107,0.0,0.0,19.8678955453149,0.0,4.0,28.0,"8,534,070","1,113",2.10%,7.0,71.0,"461,103,960","51,878",97.90%,11.0,99.0,"469,638,030","52,991",75875.0,354.0,1371.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2021-01-26,5.162105263157894,2.714736842105263,7.636842105263162,6.265263157894736,4.40736842105263,1.669473684210526,87.38947368421054,0.0,0.0,21.754250386398763,0.0,4.0,32.0,"11,979,460","1,629",3.00%,0.0,74.0,"460,988,960","52,120",97.00%,4.0,106.0,"472,968,420","53,749",76429.0,554.0,1378.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,2021-01-27,3.529473684210526,-0.40105263157894744,8.670526315789475,0.0,5.06526315789474,2.0315789473684207,54.804210526315785,0.0,0.0,32.03323262839879,0.0,3.0,32.0,"102,347,330","14,377",8.60%,6.0,75.0,"1,077,846,790","151,945",91.40%,9.0,107.0,"1,180,194,120","166,322",76926.0,497.0,1386.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,2021-01-28,-0.3347368421052631,-5.729473684210528,6.93894736842105,1.0905263157894742,9.224210526315789,3.6915789473684195,60.45157894736844,0.2,0.2,37.24360902255639,0.0,5.0,29.0,"74,009,670","8,920",10.40%,2.0,75.0,"671,481,250","76,475",89.60%,7.0,104.0,"745,490,920","85,395",77395.0,469.0,1399.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,2021-01-29,-5.106315789473684,-8.38105263157895,-0.8421052631578945,0.15473684210526314,7.054736842105261,3.5231578947368414,47.19473684210529,0.13052631578947368,0.20000000000000004,23.31699846860643,0.0,3.0,23.0,"72,882,270","8,390",9.40%,0.0,76.0,"762,184,000","81,163",90.60%,3.0,99.0,"835,066,270","89,553",77850.0,455.0,1414.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,2021-01-30,-0.006315789473684254,-7.742105263157899,7.449473684210529,0.09789473684210526,5.349473684210526,1.8884210526315788,63.64736842105269,0.02631578947368421,0.13894736842105262,54.02157164869029,0.0,0.0,26.0,"128,700,500","14,433",7.30%,0.0,82.0,"1,721,544,800","184,215",92.70%,0.0,108.0,"1,850,245,300","198,648",78205.0,355.0,1420.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,2021-01-31,3.683157894736842,-4.474736842105263,11.06105263157895,0.6442105263157895,4.32,1.5442105263157897,65.46526315789477,0.0,0.04421052631578948,46.64888888888889,0.0,0.0,28.0,"137,645,480","16,152",8.70%,0.0,78.0,"1,559,036,930","169,819",91.30%,0.0,106.0,"1,696,682,410","185,971",78508.0,303.0,1425.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,2021-02-01,7.0389473684210495,2.630526315789473,11.018947368421054,9.934736842105266,5.993684210526315,2.3621052631578956,79.6684210526316,0.0,0.0,55.70029239766082,0.0,5.0,31.0,"53,963,210","6,462",10.70%,1.0,69.0,"489,384,570","53,798",89.30%,6.0,100.0,"543,347,780","60,260",78844.0,336.0,1435.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,2021-02-02,-1.723157894736842,-4.626315789473685,4.045263157894738,0.03894736842105263,6.8536842105263185,3.7526315789473683,42.377894736842116,0.03684210526315789,0.03684210526315789,30.61919504643963,0.0,3.0,30.0,"53,747,670","6,431",10.80%,5.0,82.0,"481,604,000","53,328",89.20%,8.0,112.0,"535,351,670","59,759",79311.0,467.0,1441.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,2021-02-03,-1.412631578947369,-7.117894736842107,3.7389473684210532,0.7042105263157893,5.232631578947368,2.1294736842105264,52.67894736842106,0.26631578947368423,0.2905263157894737,28.259314456035767,0.0,3.0,28.0,"54,000,920","6,840",6.40%,8.0,81.0,"912,124,930","100,555",93.60%,11.0,109.0,"966,125,850","107,395",79762.0,451.0,1448.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,2021-02-04,0.21999999999999995,-4.105263157894737,4.618947368421053,0.7515789473684211,6.079999999999999,2.665263157894737,48.810526315789495,0.12315789473684212,0.3736842105263158,26.69047619047619,0.0,1.0,25.0,"30,407,130","3,823",4.60%,9.0,71.0,"711,922,620","78,712",95.40%,10.0,96.0,"742,329,750","82,535",80131.0,369.0,1459.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2021-02-05,1.7042105263157887,-4.8705263157894745,7.732631578947369,0.049473684210526316,4.225263157894736,1.650526315789474,55.34526315789477,0.0,0.08736842105263157,25.18580060422961,0.0,1.0,25.0,"33,887,270","4,064",4.80%,5.0,74.0,"768,931,970","80,288",95.20%,6.0,99.0,"802,819,240","84,352",80524.0,393.0,1464.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,2021-02-06,5.5452631578947384,-0.9189473684210526,11.776842105263155,0.0,4.583157894736843,1.8421052631578945,71.13263157894743,0.0,0.003157894736842105,47.36219336219336,0.0,0.0,20.0,"62,188,250","7,107",4.00%,4.0,85.0,"1,650,129,240","172,031",96.00%,4.0,105.0,"1,712,317,490","179,138",80896.0,372.0,1471.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,2021-02-07,5.8473684210526296,0.5442105263157894,11.62421052631579,0.15789473684210525,5.45157894736842,2.2789473684210524,64.75789473684212,0.02526315789473684,0.02526315789473684,67.81449275362318,0.0,0.0,24.0,"57,082,650","6,519",4.00%,0.0,77.0,"1,490,392,370","155,695",96.00%,0.0,101.0,"1,547,475,020","162,214",81185.0,289.0,1474.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,2021-02-08,-0.48315789473684245,-3.5368421052631573,3.4284210526315793,0.28,6.755789473684213,3.482105263157895,42.68736842105266,0.24631578947368418,0.2652631578947368,21.717488789237667,0.0,1.0,23.0,"27,233,430","3,226",5.20%,7.0,68.0,"534,481,210","58,701",94.80%,8.0,91.0,"561,714,640","61,927",81487.0,302.0,1482.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,2021-02-09,0.08421052631578943,-5.636842105263157,6.416842105263157,0.008421052631578947,4.746315789473686,2.0578947368421057,47.66736842105266,0.007368421052631579,0.25473684210526315,21.537091988130562,0.0,1.0,27.0,"29,613,500","3,965",6.20%,1.0,68.0,"548,389,450","60,505",93.90%,2.0,95.0,"578,002,950","64,470",81930.0,443.0,1486.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,2021-02-10,2.8189473684210533,-3.678947368421053,9.591578947368426,0.0,4.40842105263158,1.6915789473684213,62.268421052631595,0.0,0.12631578947368421,30.986861313868612,0.0,7.0,26.0,"219,508,650","27,904",25.70%,10.0,68.0,"736,575,520","80,664",74.30%,17.0,94.0,"956,084,170","108,568",82434.0,504.0,1496.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,2021-02-11,4.701052631578946,-0.9673684210526315,11.327368421052638,0.0,3.257894736842106,1.1421052631578945,68.60842105263161,0.0,0.05157894736842106,45.971098265895954,1.0,2.0,22.0,"329,391,580","34,608",20.70%,2.0,70.0,"1,252,583,050","132,534",79.30%,4.0,92.0,"1,581,974,630","167,142",82837.0,403.0,1507.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,2021-02-12,6.1831578947368415,0.2736842105263158,15.039999999999996,0.0,3.196842105263159,1.0515789473684212,62.22947368421052,0.0,0.003157894736842105,53.39737991266376,1.0,0.0,20.0,"360,834,920","37,769",22.50%,0.0,67.0,"1,258,266,850","130,089",77.50%,0.0,87.0,"1,619,101,770","167,858",83199.0,362.0,1514.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,2021-02-13,6.763157894736844,-0.7799999999999999,16.655789473684216,0.0,3.053684210526316,1.056842105263158,59.26000000000005,0.0,0.0,56.27272727272727,1.0,0.0,23.0,"404,873,390","42,697",21.60%,0.0,72.0,"1,492,703,070","154,954",78.40%,0.0,95.0,"1,897,576,460","197,651",83525.0,326.0,1522.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,2021-02-14,8.449473684210533,2.7378947368421054,14.561052631578944,2.563157894736842,3.0894736842105246,0.9284210526315788,70.88315789473683,0.0,0.0,53.660578386605785,0.0,0.0,25.0,"354,210,630","37,665",21.60%,0.0,71.0,"1,317,580,380","136,887",78.40%,0.0,96.0,"1,671,791,010","174,552",83869.0,344.0,1527.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,2021-02-15,3.6557894736842114,-1.9494736842105262,8.858947368421052,0.531578947368421,8.541052631578944,4.022105263157895,65.7305263157895,0.0,0.0,31.403726708074533,0.0,8.0,33.0,"114,072,830","12,928",18.50%,1.0,59.0,"527,877,480","57,134",81.50%,9.0,92.0,"641,950,310","70,062",84325.0,456.0,1534.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2021-02-16,-1.5063157894736832,-5.28842105263158,3.356842105263159,0.9315789473684211,7.326315789473683,3.3378947368421055,54.58631578947372,0.2663157894736842,0.2663157894736842,19.975270479134466,0.0,2.0,28.0,"96,279,930","10,929",17.40%,0.0,68.0,"477,822,750","51,929",82.60%,2.0,96.0,"574,102,680","62,858",84946.0,621.0,1538.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,2021-02-17,-5.618947368421052,-7.539999999999997,-2.79578947368421,0.7136842105263158,8.189473684210526,4.806315789473683,51.67894736842107,0.21052631578947364,0.3915789473684209,29.768094534711963,0.0,3.0,25.0,"313,859,300","36,759",45.50%,4.0,66.0,"408,504,680","44,106",54.50%,7.0,91.0,"722,363,980","80,865",85567.0,621.0,1544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,2021-02-18,-3.987368421052633,-8.323157894736841,0.31368421052631573,0.2631578947368421,6.408421052631577,3.4905263157894733,53.88421052631579,0.21789473684210525,0.42210526315789476,32.1849710982659,0.0,4.0,27.0,"275,815,460","32,013",39.40%,3.0,69.0,"444,933,860","49,151",60.60%,7.0,96.0,"720,749,320","81,164",86128.0,561.0,1550.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,2021-02-19,2.815789473684211,-5.918947368421049,10.097894736842104,0.0,6.159999999999997,2.714736842105263,59.39157894736846,0.0,0.20105263157894737,36.01323529411765,0.0,6.0,29.0,"285,751,180","31,437",39.30%,5.0,74.0,"474,845,450","48,572",60.70%,11.0,103.0,"760,596,630","80,009",86574.0,446.0,1553.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,2021-02-20,9.720000000000002,3.3178947368421046,16.61368421052632,0.0,6.078947368421051,2.781052631578947,61.43894736842105,0.0,0.029473684210526315,56.12827988338192,0.0,3.0,28.0,"618,985,460","66,143",42.30%,2.0,81.0,"890,882,560","90,055",57.70%,5.0,109.0,"1,509,868,020","156,198",86992.0,418.0,1557.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,2021-02-21,12.34,3.639999999999999,20.909473684210532,0.0,6.691578947368418,2.9126315789473693,57.20210526315792,0.0,0.0,52.55555555555556,0.0,1.0,27.0,"594,066,140","63,464",42.80%,0.0,72.0,"830,335,500","84,946",57.20%,1.0,99.0,"1,424,401,640","148,410",87324.0,332.0,1562.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,2021-02-22,10.100000000000001,3.2578947368421054,17.912631578947366,0.0,6.753684210526311,2.8905263157894745,59.36842105263159,0.0,0.0,44.663716814159294,0.0,2.0,28.0,"207,535,000","23,579",38.40%,0.0,70.0,"348,543,860","37,889",61.60%,2.0,98.0,"556,078,860","61,468",87681.0,357.0,1573.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,2021-02-23,2.953684210526317,-1.481052631578947,8.46,0.06947368421052631,5.206315789473687,2.506315789473685,40.54947368421053,0.02210526315789474,0.02210526315789474,36.44042232277526,0.0,2.0,30.0,"211,341,420","24,279",37.30%,1.0,77.0,"371,032,470","40,880",62.70%,3.0,107.0,"582,373,890","65,159",88120.0,439.0,1576.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,2021-02-24,3.363157894736841,-2.0863157894736846,10.212631578947368,0.0,3.673684210526317,1.4136842105263159,47.77052631578951,0.0,0.0,35.690513219284604,0.0,8.0,35.0,"178,128,190","26,183",23.40%,7.0,77.0,"590,837,820","85,947",76.60%,15.0,112.0,"768,966,010","112,130",88516.0,396.0,1581.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2021-02-25,4.257894736842102,-0.3989473684210527,8.528421052631579,4.012631578947368,3.527368421052632,1.3073684210526315,70.1947368421053,0.0,0.0,38.50077279752705,0.0,3.0,38.0,"172,730,250","19,969",23.30%,3.0,81.0,"573,928,560","65,601",76.70%,6.0,119.0,"746,658,810","85,570",88922.0,406.0,1585.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2021-02-26,7.453684210526317,2.2052631578947373,13.255789473684212,1.0589473684210524,5.835789473684211,2.661052631578948,60.57263157894739,0.0,0.0,29.56259659969088,0.0,2.0,31.0,"174,204,760","18,923",22.20%,1.0,82.0,"611,829,070","66,287",77.80%,3.0,113.0,"786,033,830","85,210",89321.0,399.0,1595.0,10.0,35883.0,9464.0,0.0,0.0,0.07,0.02,0.0
1134,2021-02-27,7.090526315789471,2.8326315789473675,11.545263157894736,0.1926315789473684,5.9905263157894755,3.0936842105263156,58.37052631578946,0.0,0.0,19.673780487804876,0.0,0.0,29.0,"348,434,160","37,553",23.60%,1.0,84.0,"1,146,723,810","121,359",76.40%,1.0,113.0,"1,495,157,970","158,912",89676.0,355.0,1603.0,8.0,37581.0,9638.0,0.0,1870.0,0.07,0.02,0.0
1135,2021-02-28,7.452631578947369,1.4452631578947366,12.561052631578944,0.276842105263158,4.071578947368421,1.6305263157894743,67.8463157894737,0.0,0.0,21.308980213089804,0.0,0.0,31.0,"432,817,400","47,081",25.30%,1.0,80.0,"1,300,803,030","139,003",74.70%,1.0,111.0,"1,733,620,430","186,084",90031.0,355.0,1605.0,2.0,38568.0,9722.0,0.0,1071.0,0.08,0.02,0.0
1136,2021-03-01,8.135789473684207,3.2042105263157894,13.135789473684207,47.95157894736841,7.033684210526315,2.831578947368419,91.76842105263164,0.48105263157894734,0.48105263157894734,18.965317919075144,1.0,6.0,32.0,"375,075,690","39,690",24.40%,1.0,76.0,"1,148,587,610","122,918",75.60%,7.0,108.0,"1,523,663,300","162,608",90372.0,341.0,1606.0,1.0,40451.0,9926.0,0.0,2083.0,0.08,0.02,0.0
1137,2021-03-02,2.694736842105263,-0.617894736842105,6.404210526315788,2.5936842105263156,5.34842105263158,2.5147368421052625,77.74210526315794,0.17263157894736844,0.6389473684210527,15.719921104536489,0.0,2.0,28.0,"97,568,100","10,954",23.30%,8.0,83.0,"323,004,520","36,116",76.70%,10.0,111.0,"420,572,620","47,070",90816.0,444.0,1612.0,6.0,106585.0,10162.0,0.0,66367.0,0.21,0.02,0.0
1138,2021-03-03,3.523157894736841,-2.50421052631579,9.61052631578947,0.0,3.557894736842105,1.3652631578947374,71.21894736842111,0.0,0.39684210526315794,26.1390134529148,0.0,4.0,32.0,"78,574,500","8,425",10.80%,1.0,75.0,"609,969,480","69,241",89.20%,5.0,107.0,"688,543,980","77,666",91240.0,424.0,1619.0,7.0,175864.0,10411.0,0.0,69524.0,0.34,0.02,0.0
1139,2021-03-04,5.954736842105265,1.3957894736842105,10.422105263157892,5.516842105263158,3.318947368421052,1.2989473684210526,79.63052631578948,0.0,0.25894736842105265,26.924219910846954,0.0,6.0,30.0,"70,839,390","8,108",10.20%,5.0,70.0,"637,098,320","71,592",89.80%,11.0,100.0,"707,937,710","79,700",91638.0,398.0,1627.0,8.0,246456.0,10868.0,0.0,71041.0,0.48,0.02,0.0
1140,2021-03-05,8.802105263157896,2.886315789473684,16.77157894736842,0.1263157894736842,4.137894736842106,1.5526315789473681,75.96736842105265,0.0,0.1768421052631579,27.852848101265824,0.0,0.0,28.0,"72,387,680","7,377",8.50%,4.0,71.0,"763,654,330","79,692",91.50%,4.0,99.0,"836,042,010","87,069",92055.0,417.0,1632.0,5.0,317479.0,11226.0,0.0,71371.0,0.62,0.02,0.0
1141,2021-03-06,6.111578947368425,2.861052631578947,11.528421052631577,0.3063157894736842,5.564210526315791,2.6252631578947376,74.82736842105264,0.02421052631578947,0.10315789473684212,29.823248407643312,0.0,2.0,30.0,"148,621,290","14,557",6.50%,0.0,70.0,"2,001,969,020","208,414",93.50%,2.0,100.0,"2,150,590,310","222,971",92471.0,416.0,1634.0,2.0,335891.0,11360.0,0.0,18524.0,0.65,0.02,0.0
1142,2021-03-07,5.787368421052633,2.7463157894736834,10.424210526315788,0.021052631578947364,3.8926315789473684,1.7221052631578944,71.37157894736848,0.0010526315789473684,0.10315789473684212,23.76219512195122,0.0,0.0,29.0,"149,750,470","14,765",6.90%,0.0,71.0,"1,898,152,960","199,899",93.10%,0.0,100.0,"2,047,903,430","214,664",92817.0,346.0,1642.0,8.0,338255.0,11436.0,0.0,2422.0,0.66,0.02,0.0
1143,2021-03-08,6.145263157894734,0.4389473684210524,13.2242105263158,0.0010526315789473684,4.093684210526316,1.5073684210526324,71.73473684210529,0.0,0.04736842105263158,34.6702786377709,0.0,6.0,38.0,"47,878,990","4,834",8.30%,1.0,62.0,"485,520,190","53,725",91.70%,7.0,100.0,"533,399,180","58,559",93263.0,446.0,1645.0,3.0,406253.0,11652.0,0.0,68191.0,0.79,0.02,0.0
1144,2021-03-09,7.303157894736839,1.8210526315789477,13.733684210526318,0.0,4.511578947368421,1.6547368421052637,63.20842105263161,0.0,0.0,34.972477064220186,0.0,7.0,35.0,"44,552,550","4,515",8.10%,1.0,73.0,"456,570,510","50,911",91.90%,8.0,108.0,"501,123,060","55,426",93733.0,470.0,1648.0,3.0,470385.0,12049.0,0.0,64510.0,0.92,0.02,0.0
1145,2021-03-10,7.952631578947369,1.1726315789473687,15.683157894736846,0.0,4.550526315789472,1.8199999999999998,60.607368421052676,0.0,0.0,55.06167400881057,0.0,3.0,30.0,"37,586,250","4,072",7.00%,1.0,63.0,"493,466,800","54,384",93.00%,4.0,93.0,"531,053,050","58,456",94198.0,465.0,1652.0,4.0,525263.0,12550.0,0.0,55117.0,1.02,0.02,0.0
